[2026-05-17 17:16:12] SEARCH | Launched background search
[2026-05-17 17:16:12] MONITOR | [2026-05-17 17:16:12] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:16:17] MONITOR | [2026-05-17 17:16:17] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:16:22] MONITOR | [2026-05-17 17:16:22] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:16:27] MONITOR | [2026-05-17 17:16:27] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:16:32] MONITOR | [2026-05-17 17:16:32] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:16:37] MONITOR | [2026-05-17 17:16:37] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:16:42] MONITOR | [2026-05-17 17:16:42] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:16:47] MONITOR | [2026-05-17 17:16:47] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:16:52] MONITOR | [2026-05-17 17:16:52] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:16:57] MONITOR | [2026-05-17 17:16:57] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:17:02] MONITOR | [2026-05-17 17:17:02] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:17:07] MONITOR | [2026-05-17 17:17:07] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:17:12] MONITOR | [2026-05-17 17:17:12] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:17:17] SEARCH | Search completed, countdown 5s
[2026-05-17 17:17:17] MONITOR | [2026-05-17 17:17:17] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:17:22] SEARCH | Launched background search
[2026-05-17 17:17:22] MONITOR | [2026-05-17 17:17:22] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:17:27] MONITOR | [2026-05-17 17:17:27] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:17:32] MONITOR | [2026-05-17 17:17:32] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:17:37] MONITOR | [2026-05-17 17:17:37] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:17:42] MONITOR | [2026-05-17 17:17:42] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:17:47] MONITOR | [2026-05-17 17:17:47] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:17:53] MONITOR | [2026-05-17 17:17:53] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:17:58] MONITOR | [2026-05-17 17:17:58] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:18:03] MONITOR | [2026-05-17 17:18:03] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:18:08] MONITOR | [2026-05-17 17:18:08] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:18:13] MONITOR | [2026-05-17 17:18:13] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:18:18] MONITOR | [2026-05-17 17:18:18] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:18:23] MONITOR | [2026-05-17 17:18:23] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:18:28] SEARCH | Search completed, countdown 5s
[2026-05-17 17:18:28] MONITOR | [2026-05-17 17:18:28] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:18:33] SEARCH | Launched background search
[2026-05-17 17:18:33] MONITOR | [2026-05-17 17:18:33] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:18:38] MONITOR | [2026-05-17 17:18:38] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:18:43] MONITOR | [2026-05-17 17:18:43] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:18:48] MONITOR | [2026-05-17 17:18:48] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:18:53] MONITOR | [2026-05-17 17:18:53] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:18:58] MONITOR | [2026-05-17 17:18:58] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:19:03] MONITOR | [2026-05-17 17:19:03] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:19:08] MONITOR | [2026-05-17 17:19:08] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:19:13] MONITOR | [2026-05-17 17:19:13] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:19:18] MONITOR | [2026-05-17 17:19:18] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:19:23] MONITOR | [2026-05-17 17:19:23] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:19:28] MONITOR | [2026-05-17 17:19:28] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:19:33] MONITOR | [2026-05-17 17:19:33] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:19:38] SEARCH | Search completed, countdown 5s
[2026-05-17 17:19:38] MONITOR | [2026-05-17 17:19:38] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:19:43] SEARCH | Launched background search
[2026-05-17 17:19:43] MONITOR | [2026-05-17 17:19:43] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:19:48] MONITOR | [2026-05-17 17:19:48] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:19:53] MONITOR | [2026-05-17 17:19:53] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:19:58] MONITOR | [2026-05-17 17:19:58] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:20:03] MONITOR | [2026-05-17 17:20:03] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:20:08] MONITOR | [2026-05-17 17:20:08] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:20:13] MONITOR | [2026-05-17 17:20:13] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:20:18] MONITOR | [2026-05-17 17:20:18] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:20:23] MONITOR | [2026-05-17 17:20:23] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:20:28] MONITOR | [2026-05-17 17:20:28] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:20:33] MONITOR | [2026-05-17 17:20:33] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:20:39] MONITOR | [2026-05-17 17:20:39] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:20:44] MONITOR | [2026-05-17 17:20:44] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:20:49] SEARCH | Search completed, countdown 5s
[2026-05-17 17:20:49] MONITOR | [2026-05-17 17:20:49] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:20:54] SEARCH | Launched background search
[2026-05-17 17:20:54] MONITOR | [2026-05-17 17:20:54] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:20:59] MONITOR | [2026-05-17 17:20:59] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:21:04] MONITOR | [2026-05-17 17:21:04] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:21:09] MONITOR | [2026-05-17 17:21:09] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:21:14] MONITOR | [2026-05-17 17:21:14] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:21:19] MONITOR | [2026-05-17 17:21:19] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:21:24] MONITOR | [2026-05-17 17:21:24] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:21:29] MONITOR | [2026-05-17 17:21:29] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:21:34] MONITOR | [2026-05-17 17:21:34] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:21:39] MONITOR | [2026-05-17 17:21:39] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:21:44] MONITOR | [2026-05-17 17:21:44] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:21:49] MONITOR | [2026-05-17 17:21:49] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:21:54] MONITOR | [2026-05-17 17:21:54] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:21:59] SEARCH | Search completed, countdown 5s
[2026-05-17 17:21:59] MONITOR | [2026-05-17 17:21:59] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:22:04] SEARCH | Launched background search
[2026-05-17 17:22:04] MONITOR | [2026-05-17 17:22:04] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:22:09] MONITOR | [2026-05-17 17:22:09] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:22:14] MONITOR | [2026-05-17 17:22:14] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:22:19] MONITOR | [2026-05-17 17:22:19] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:22:24] MONITOR | [2026-05-17 17:22:24] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:22:29] MONITOR | [2026-05-17 17:22:29] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:22:34] MONITOR | [2026-05-17 17:22:34] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:22:39] MONITOR | [2026-05-17 17:22:39] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:22:44] MONITOR | [2026-05-17 17:22:44] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:22:49] MONITOR | [2026-05-17 17:22:49] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:22:54] MONITOR | [2026-05-17 17:22:54] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:22:59] MONITOR | [2026-05-17 17:22:59] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:23:04] MONITOR | [2026-05-17 17:23:04] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:23:09] SEARCH | Search completed, countdown 5s
[2026-05-17 17:23:09] MONITOR | [2026-05-17 17:23:09] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:23:14] SEARCH | Launched background search
[2026-05-17 17:23:14] MONITOR | [2026-05-17 17:23:14] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:23:19] MONITOR | [2026-05-17 17:23:19] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:23:24] MONITOR | [2026-05-17 17:23:24] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:23:29] MONITOR | [2026-05-17 17:23:29] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:23:35] MONITOR | [2026-05-17 17:23:35] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:23:40] MONITOR | [2026-05-17 17:23:40] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:23:45] MONITOR | [2026-05-17 17:23:45] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:23:50] MONITOR | [2026-05-17 17:23:50] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:23:55] MONITOR | [2026-05-17 17:23:55] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:24:00] MONITOR | [2026-05-17 17:24:00] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:24:05] MONITOR | [2026-05-17 17:24:05] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:24:10] MONITOR | [2026-05-17 17:24:10] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:24:15] MONITOR | [2026-05-17 17:24:15] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:24:20] SEARCH | Search completed, countdown 5s
[2026-05-17 17:24:20] MONITOR | [2026-05-17 17:24:20] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:24:25] SEARCH | Launched background search
[2026-05-17 17:24:25] MONITOR | [2026-05-17 17:24:25] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:24:30] MONITOR | [2026-05-17 17:24:30] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:24:35] MONITOR | [2026-05-17 17:24:35] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:24:40] MONITOR | [2026-05-17 17:24:40] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:24:45] MONITOR | [2026-05-17 17:24:45] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:24:50] MONITOR | [2026-05-17 17:24:50] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:24:55] MONITOR | [2026-05-17 17:24:55] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:25:00] MONITOR | [2026-05-17 17:25:00] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:25:05] MONITOR | [2026-05-17 17:25:05] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:25:10] MONITOR | [2026-05-17 17:25:10] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:25:15] MONITOR | [2026-05-17 17:25:15] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:25:20] MONITOR | [2026-05-17 17:25:20] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:25:25] MONITOR | [2026-05-17 17:25:25] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:25:30] SEARCH | Search completed, countdown 5s
[2026-05-17 17:25:30] MONITOR | [2026-05-17 17:25:30] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:25:35] SEARCH | Launched background search
[2026-05-17 17:25:35] MONITOR | [2026-05-17 17:25:35] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:25:40] MONITOR | [2026-05-17 17:25:40] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:25:45] MONITOR | [2026-05-17 17:25:45] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:25:50] MONITOR | [2026-05-17 17:25:50] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:25:55] MONITOR | [2026-05-17 17:25:55] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:26:01] MONITOR | [2026-05-17 17:26:01] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:26:06] MONITOR | [2026-05-17 17:26:06] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:26:11] MONITOR | [2026-05-17 17:26:11] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:26:16] MONITOR | [2026-05-17 17:26:16] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:26:21] MONITOR | [2026-05-17 17:26:21] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:26:26] MONITOR | [2026-05-17 17:26:26] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:26:31] MONITOR | [2026-05-17 17:26:31] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:26:36] MONITOR | [2026-05-17 17:26:36] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:26:41] SEARCH | Search completed, countdown 5s
[2026-05-17 17:26:41] MONITOR | [2026-05-17 17:26:41] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:26:46] SEARCH | Launched background search
[2026-05-17 17:26:46] MONITOR | [2026-05-17 17:26:46] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:26:51] MONITOR | [2026-05-17 17:26:51] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:26:56] MONITOR | [2026-05-17 17:26:56] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:27:01] MONITOR | [2026-05-17 17:27:01] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:27:06] MONITOR | [2026-05-17 17:27:06] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:27:11] MONITOR | [2026-05-17 17:27:11] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:27:16] MONITOR | [2026-05-17 17:27:16] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:27:21] MONITOR | [2026-05-17 17:27:21] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:27:26] MONITOR | [2026-05-17 17:27:26] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:27:31] MONITOR | [2026-05-17 17:27:31] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:27:36] MONITOR | [2026-05-17 17:27:36] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:27:41] MONITOR | [2026-05-17 17:27:41] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:27:46] MONITOR | [2026-05-17 17:27:46] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:27:51] SEARCH | Search completed, countdown 5s
[2026-05-17 17:27:51] MONITOR | [2026-05-17 17:27:51] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:27:56] SEARCH | Launched background search
[2026-05-17 17:27:56] MONITOR | [2026-05-17 17:27:56] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:28:01] MONITOR | [2026-05-17 17:28:01] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:28:06] MONITOR | [2026-05-17 17:28:06] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:28:11] MONITOR | [2026-05-17 17:28:11] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:28:16] MONITOR | [2026-05-17 17:28:16] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:28:21] MONITOR | [2026-05-17 17:28:21] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:28:26] MONITOR | [2026-05-17 17:28:26] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:28:31] MONITOR | [2026-05-17 17:28:31] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:28:36] MONITOR | [2026-05-17 17:28:36] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:28:41] MONITOR | [2026-05-17 17:28:41] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:28:46] MONITOR | [2026-05-17 17:28:46] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:28:51] MONITOR | [2026-05-17 17:28:51] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:28:57] MONITOR | [2026-05-17 17:28:57] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:29:02] SEARCH | Search completed, countdown 5s
[2026-05-17 17:29:02] MONITOR | [2026-05-17 17:29:02] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:29:07] SEARCH | Launched background search
[2026-05-17 17:29:07] MONITOR | [2026-05-17 17:29:07] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:29:12] MONITOR | [2026-05-17 17:29:12] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:29:17] MONITOR | [2026-05-17 17:29:17] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:29:22] MONITOR | [2026-05-17 17:29:22] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:29:27] MONITOR | [2026-05-17 17:29:27] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:29:32] MONITOR | [2026-05-17 17:29:32] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:29:37] MONITOR | [2026-05-17 17:29:37] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:29:42] MONITOR | [2026-05-17 17:29:42] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:29:47] MONITOR | [2026-05-17 17:29:47] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:29:52] MONITOR | [2026-05-17 17:29:52] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:29:57] MONITOR | [2026-05-17 17:29:57] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:30:02] MONITOR | [2026-05-17 17:30:02] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:30:07] MONITOR | [2026-05-17 17:30:07] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:30:12] SEARCH | Search completed, countdown 5s
[2026-05-17 17:30:12] MONITOR | [2026-05-17 17:30:12] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:30:17] SEARCH | Launched background search
[2026-05-17 17:30:17] MONITOR | [2026-05-17 17:30:17] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:30:22] MONITOR | [2026-05-17 17:30:22] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:30:27] MONITOR | [2026-05-17 17:30:27] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:30:32] MONITOR | [2026-05-17 17:30:32] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:30:37] MONITOR | [2026-05-17 17:30:37] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:30:42] MONITOR | [2026-05-17 17:30:42] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:30:47] MONITOR | [2026-05-17 17:30:47] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:30:52] MONITOR | [2026-05-17 17:30:52] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:30:57] MONITOR | [2026-05-17 17:30:57] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:31:02] MONITOR | [2026-05-17 17:31:02] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:31:07] MONITOR | [2026-05-17 17:31:07] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:31:12] MONITOR | [2026-05-17 17:31:12] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:31:17] MONITOR | [2026-05-17 17:31:17] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:31:22] MONITOR | [2026-05-17 17:31:22] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:31:27] SEARCH | Search completed, countdown 5s
[2026-05-17 17:31:27] MONITOR | [2026-05-17 17:31:27] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:31:32] SEARCH | Launched background search
[2026-05-17 17:31:32] MONITOR | [2026-05-17 17:31:32] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:31:37] MONITOR | [2026-05-17 17:31:37] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:31:42] MONITOR | [2026-05-17 17:31:42] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:31:47] MONITOR | [2026-05-17 17:31:47] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:31:52] MONITOR | [2026-05-17 17:31:52] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:31:57] MONITOR | [2026-05-17 17:31:57] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:32:02] MONITOR | [2026-05-17 17:32:02] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:32:08] MONITOR | [2026-05-17 17:32:08] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:32:13] MONITOR | [2026-05-17 17:32:13] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:32:18] MONITOR | [2026-05-17 17:32:18] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:32:23] MONITOR | [2026-05-17 17:32:23] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:32:28] MONITOR | [2026-05-17 17:32:28] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:32:33] MONITOR | [2026-05-17 17:32:33] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:32:38] SEARCH | Search completed, countdown 5s
[2026-05-17 17:32:38] MONITOR | [2026-05-17 17:32:38] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:32:43] SEARCH | Launched background search
[2026-05-17 17:32:43] MONITOR | [2026-05-17 17:32:43] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:32:48] MONITOR | [2026-05-17 17:32:48] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:32:53] MONITOR | [2026-05-17 17:32:53] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:32:58] MONITOR | [2026-05-17 17:32:58] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:33:03] MONITOR | [2026-05-17 17:33:03] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:33:08] MONITOR | [2026-05-17 17:33:08] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:33:13] MONITOR | [2026-05-17 17:33:13] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:33:18] MONITOR | [2026-05-17 17:33:18] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:33:23] MONITOR | [2026-05-17 17:33:23] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:33:28] MONITOR | [2026-05-17 17:33:28] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:33:33] MONITOR | [2026-05-17 17:33:33] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:33:38] MONITOR | [2026-05-17 17:33:38] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:33:43] MONITOR | [2026-05-17 17:33:43] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:33:48] SEARCH | Search completed, countdown 5s
[2026-05-17 17:33:48] MONITOR | [2026-05-17 17:33:48] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:33:53] SEARCH | Launched background search
[2026-05-17 17:33:53] MONITOR | [2026-05-17 17:33:53] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:33:58] MONITOR | [2026-05-17 17:33:58] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:34:03] MONITOR | [2026-05-17 17:34:03] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:34:08] MONITOR | [2026-05-17 17:34:08] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:34:13] MONITOR | [2026-05-17 17:34:13] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:34:18] MONITOR | [2026-05-17 17:34:18] DEBUG MONITOREO: Found 0 monitoreo tokens
[2026-05-17 17:34:23] MONITOR | [2026-05-17 17:34:23] DEBUG MONITOREO: Found 0 monitoreo tokens
